date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
2026-04-02, 14:12:28	0 Hz	0 W	5,2E0 mbar	4,5E0 mbar
2026-04-02, 14:12:30	0 Hz	0 W	5,1E0 mbar	4,5E0 mbar
2026-04-02, 14:12:32	0 Hz	0 W	5,1E0 mbar	4,5E0 mbar
2026-04-02, 14:12:34	0 Hz	0 W	5,1E0 mbar	4,4E0 mbar
2026-04-02, 14:12:36	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-04-02, 14:12:38	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-04-02, 14:12:40	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-04-02, 14:12:42	0 Hz	0 W	5E0 mbar	4,3E0 mbar
2026-04-02, 14:12:44	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-04-02, 14:12:46	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-04-02, 14:12:48	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-04-02, 14:12:50	0 Hz	0 W	4,9E0 mbar	4,2E0 mbar
2026-04-02, 14:12:52	0 Hz	0 W	4,9E0 mbar	4,2E0 mbar
2026-04-02, 14:12:54	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:12:56	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:12:58	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:13:00	0 Hz	0 W	4,8E0 mbar	4,1E0 mbar
2026-04-02, 14:13:02	0 Hz	0 W	4,8E0 mbar	4,1E0 mbar
2026-04-02, 14:13:04	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:13:06	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:13:08	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:13:10	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:13:12	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:13:14	0 Hz	0 W	4,7E0 mbar	4E0 mbar
2026-04-02, 14:13:16	0 Hz	0 W	4,7E0 mbar	4E0 mbar
2026-04-02, 14:13:18	0 Hz	0 W	4,7E0 mbar	4E0 mbar
2026-04-02, 14:13:20	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:13:22	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:13:24	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:13:26	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:13:28	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:13:30	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:13:32	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:13:34	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:13:36	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:13:38	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:13:40	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:42	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:44	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:46	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:48	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:50	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:52	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:54	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:56	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:13:58	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:00	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:02	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:04	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:06	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:08	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:10	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:12	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:14	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:16	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:18	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:20	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:22	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:24	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:26	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:28	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:30	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-04-02, 14:14:32	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:14:34	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:14:36	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:14:38	0 Hz	0 W	4,6E0 mbar	3,9E0 mbar
2026-04-02, 14:14:40	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:42	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:44	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:46	--- no data ---	--- no data ---	--- no data ---	--- no data ---
2026-04-02, 14:14:48	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:50	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:52	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:54	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:56	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:14:58	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-04-02, 14:15:00	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:15:02	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:15:04	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:15:06	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:15:08	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:15:10	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:15:12	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:15:14	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-04-02, 14:15:16	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-04-02, 14:15:18	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-04-02, 14:15:20	16 Hz	28 W	5E0 mbar	4,4E0 mbar
2026-04-02, 14:15:22	39 Hz	30 W	4,9E0 mbar	4,3E0 mbar
2026-04-02, 14:15:24	70 Hz	32 W	4,7E0 mbar	4,1E0 mbar
2026-04-02, 14:15:26	92 Hz	34 W	4,5E0 mbar	3,9E0 mbar
2026-04-02, 14:15:28	120 Hz	37 W	4,3E0 mbar	3,8E0 mbar
2026-04-02, 14:15:30	153 Hz	39 W	3,9E0 mbar	3,6E0 mbar
2026-04-02, 14:15:32	184 Hz	42 W	3,7E0 mbar	3,4E0 mbar
2026-04-02, 14:15:34	213 Hz	44 W	3,4E0 mbar	3E0 mbar
2026-04-02, 14:15:36	250 Hz	46 W	3E0 mbar	2,7E0 mbar
2026-04-02, 14:15:38	273 Hz	49 W	2,7E0 mbar	2,1E0 mbar
2026-04-02, 14:15:40	304 Hz	52 W	2,1E0 mbar	1,8E0 mbar
2026-04-02, 14:15:42	338 Hz	54 W	1,6E0 mbar	1,5E0 mbar
2026-04-02, 14:15:44	364 Hz	57 W	1,1E0 mbar	9,8E-1 mbar
2026-04-02, 14:15:46	385 Hz	58 W	7,4E-1 mbar	6,7E-1 mbar
2026-04-02, 14:15:48	414 Hz	61 W	4,7E-1 mbar	3,1E-1 mbar
2026-04-02, 14:15:50	447 Hz	64 W	9,9E-2 mbar	7,6E-2 mbar
2026-04-02, 14:15:52	474 Hz	66 W	1,5E-2 mbar	1,2E-2 mbar
2026-04-02, 14:15:54	507 Hz	69 W	6,2E-3 mbar	4,7E-3 mbar
2026-04-02, 14:15:56	536 Hz	71 W	3,7E-3 mbar	2,2E-3 mbar
2026-04-02, 14:15:58	569 Hz	74 W	2,2E-3 mbar	1,6E-3 mbar
2026-04-02, 14:16:00	602 Hz	76 W	1,6E-3 mbar	1,1E-3 mbar
2026-04-02, 14:16:02	635 Hz	79 W	1,1E-3 mbar	9,5E-4 mbar
2026-04-02, 14:16:04	668 Hz	81 W	1E-3 mbar	8E-4 mbar
2026-04-02, 14:16:06	692 Hz	84 W	3E-6 mbar	7E-4 mbar
2026-04-02, 14:16:08	729 Hz	87 W	underrange	6E-4
2026-04-02, 14:16:10	761 Hz	88 W	underrange	6E-4
2026-04-02, 14:16:12	788 Hz	88 W	underrange	5E-4
2026-04-02, 14:16:14	823 Hz	88 W	underrange	5E-4
2026-04-02, 14:16:16	845 Hz	88 W	underrange	5E-4
2026-04-02, 14:16:18	875 Hz	87 W	underrange	5E-4
2026-04-02, 14:16:20	900 Hz	88 W	underrange	4E-4
2026-04-02, 14:16:22	929 Hz	88 W	underrange	4E-4
2026-04-02, 14:16:24	953 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:26	980 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:28	1010 Hz	87 W	underrange	3E-4
2026-04-02, 14:16:30	1030 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:32	1059 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:34	1078 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:36	1103 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:38	1130 Hz	88 W	underrange	3E-4
2026-04-02, 14:16:40	1151 Hz	88 W	underrange	2,5E-4
2026-04-02, 14:16:42	1175 Hz	87 W	5,6E-7 mbar	2,5E-4 mbar
2026-04-02, 14:16:44	1192 Hz	88 W	4,7E-6 mbar	2,5E-4 mbar
2026-04-02, 14:16:46	1218 Hz	88 W	4,6E-5 mbar	2,5E-4 mbar
2026-04-02, 14:16:48	1240 Hz	87 W	4,2E-5 mbar	2E-4 mbar
2026-04-02, 14:16:50	1260 Hz	87 W	3,9E-5 mbar	2E-4 mbar
2026-04-02, 14:16:52	1284 Hz	87 W	3,8E-5 mbar	2E-4 mbar
2026-04-02, 14:16:54	1300 Hz	88 W	3,8E-5 mbar	2E-4 mbar
2026-04-02, 14:16:56	1321 Hz	87 W	3,6E-5 mbar	2E-4 mbar
2026-04-02, 14:16:58	1345 Hz	88 W	3,5E-5 mbar	2E-4 mbar
2026-04-02, 14:17:00	1362 Hz	87 W	3,4E-5 mbar	2E-4 mbar
2026-04-02, 14:17:02	1383 Hz	88 W	3,3E-5 mbar	2E-4 mbar
2026-04-02, 14:17:04	1397 Hz	87 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 14:17:06	1420 Hz	88 W	3,2E-5 mbar	2E-4 mbar
2026-04-02, 14:17:08	1439 Hz	87 W	3,1E-5 mbar	2E-4 mbar
2026-04-02, 14:17:10	1460 Hz	88 W	3E-5 mbar	2E-4 mbar
2026-04-02, 14:17:12	1474 Hz	72 W	3E-5 mbar	2E-4 mbar
2026-04-02, 14:17:14	1486 Hz	56 W	2,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:16	1497 Hz	56 W	2,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:18	1504 Hz	12 W	2,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:20	1500 Hz	1 W	2,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:22	1499 Hz	13 W	2,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:24	1499 Hz	18 W	2,7E-5 mbar	2E-4 mbar
2026-04-02, 14:17:26	1500 Hz	16 W	2,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:28	1500 Hz	14 W	2,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:30	1500 Hz	14 W	2,5E-5 mbar	2E-4 mbar
2026-04-02, 14:17:32	1500 Hz	15 W	2,5E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:34	1500 Hz	14 W	2,4E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:36	1500 Hz	15 W	2,5E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:38	1500 Hz	15 W	2,5E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:40	1500 Hz	15 W	2,4E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:42	1500 Hz	14 W	2,4E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:44	1500 Hz	15 W	2,3E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:46	1500 Hz	14 W	2,3E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:48	1500 Hz	15 W	2,3E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:50	1500 Hz	15 W	2,2E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:52	1500 Hz	15 W	2,2E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:54	1500 Hz	15 W	2,1E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:56	1500 Hz	14 W	2,1E-5 mbar	1,5E-4 mbar
2026-04-02, 14:17:58	1500 Hz	15 W	2,1E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:00	1500 Hz	15 W	2E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:02	1500 Hz	15 W	2E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:04	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:06	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:08	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:10	1500 Hz	14 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:12	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:14	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:16	1500 Hz	15 W	1,9E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:18	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:20	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:22	1500 Hz	14 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:24	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:26	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:28	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:30	1500 Hz	15 W	1,8E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:32	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:34	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:36	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:38	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:40	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:42	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:44	1500 Hz	14 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:46	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:48	1500 Hz	15 W	1,7E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:50	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:52	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:54	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:56	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:18:58	1500 Hz	14 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:19:00	1500 Hz	14 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:19:02	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:19:04	1500 Hz	15 W	1,6E-5 mbar	1,5E-4 mbar
2026-04-02, 14:19:06	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:08	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:10	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:12	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:14	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:16	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:18	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:20	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:22	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:24	1500 Hz	15 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:26	1500 Hz	14 W	1,5E-5 mbar	1E-4 mbar
2026-04-02, 14:19:28	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:30	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:32	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:34	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:36	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:38	1500 Hz	14 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:40	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:42	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:44	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:46	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:48	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:50	1500 Hz	15 W	1,4E-5 mbar	1E-4 mbar
2026-04-02, 14:19:52	1500 Hz	15 W	1,3E-5 mbar	1,5E-4 mbar
2026-04-02, 14:19:54	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:19:56	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:19:58	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:00	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:02	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:04	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:06	1500 Hz	14 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:08	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:10	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:12	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:14	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:16	1500 Hz	15 W	1,3E-5 mbar	1E-4 mbar
2026-04-02, 14:20:18	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:20	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:22	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:24	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:26	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:28	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:30	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:32	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:34	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:36	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:38	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:40	1500 Hz	14 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:42	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:44	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:46	1500 Hz	15 W	1,2E-5 mbar	1E-4 mbar
2026-04-02, 14:20:48	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:20:50	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:20:52	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:20:54	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:20:56	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:20:58	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:00	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:02	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:04	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:06	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:08	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:10	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:12	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:14	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:16	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:18	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:20	1500 Hz	15 W	1,1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:22	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:24	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:26	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:28	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:30	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:32	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:34	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:36	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:38	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:40	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:42	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:44	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:46	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:48	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:50	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:52	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:54	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:56	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:21:58	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:22:00	1500 Hz	15 W	1E-5 mbar	1E-4 mbar
2026-04-02, 14:22:02	1500 Hz	15 W	9,9E-6 mbar	1E-4 mbar
2026-04-02, 14:22:04	1500 Hz	15 W	9,9E-6 mbar	1E-4 mbar
2026-04-02, 14:22:06	1500 Hz	15 W	9,9E-6 mbar	1E-4 mbar
2026-04-02, 14:22:08	1500 Hz	15 W	9,8E-6 mbar	1E-4 mbar
2026-04-02, 14:22:10	1500 Hz	15 W	9,8E-6 mbar	1E-4 mbar
2026-04-02, 14:22:12	1500 Hz	15 W	9,8E-6 mbar	1E-4 mbar
2026-04-02, 14:22:14	1500 Hz	15 W	9,8E-6 mbar	1E-4 mbar
2026-04-02, 14:22:16	1500 Hz	15 W	9,7E-6 mbar	1E-4 mbar
2026-04-02, 14:22:18	1500 Hz	15 W	9,7E-6 mbar	1E-4 mbar
2026-04-02, 14:22:20	1500 Hz	15 W	9,7E-6 mbar	1E-4 mbar
2026-04-02, 14:22:22	1500 Hz	15 W	9,6E-6 mbar	1E-4 mbar
2026-04-02, 14:22:24	1500 Hz	15 W	9,6E-6 mbar	1E-4 mbar
2026-04-02, 14:22:26	1500 Hz	15 W	9,6E-6 mbar	1E-4 mbar
2026-04-02, 14:22:28	1500 Hz	15 W	9,5E-6 mbar	1E-4 mbar
2026-04-02, 14:22:30	1500 Hz	15 W	9,5E-6 mbar	1E-4 mbar
2026-04-02, 14:22:32	1500 Hz	14 W	9,5E-6 mbar	1E-4 mbar
2026-04-02, 14:22:34	1500 Hz	15 W	9,5E-6 mbar	1E-4 mbar
2026-04-02, 14:22:36	1500 Hz	15 W	9,4E-6 mbar	1E-4 mbar
2026-04-02, 14:22:38	1500 Hz	15 W	9,4E-6 mbar	1E-4 mbar
2026-04-02, 14:22:40	1500 Hz	15 W	9,4E-6 mbar	1E-4 mbar
2026-04-02, 14:22:42	1500 Hz	15 W	9,4E-6 mbar	1E-4 mbar
2026-04-02, 14:22:44	1500 Hz	15 W	9,3E-6 mbar	1E-4 mbar
2026-04-02, 14:22:46	1500 Hz	15 W	9,3E-6 mbar	1E-4 mbar
2026-04-02, 14:22:48	1500 Hz	15 W	9,3E-6 mbar	1E-4 mbar
2026-04-02, 14:22:50	1500 Hz	15 W	9,2E-6 mbar	1E-4 mbar
2026-04-02, 14:22:52	1500 Hz	15 W	9,2E-6 mbar	1E-4 mbar
2026-04-02, 14:22:54	1500 Hz	15 W	9,2E-6 mbar	1E-4 mbar
2026-04-02, 14:22:56	1500 Hz	15 W	9,2E-6 mbar	1E-4 mbar
2026-04-02, 14:22:58	1500 Hz	15 W	9,1E-6 mbar	1E-4 mbar
