date	COM2.001: TC 110	COM2.001: TC 110	COM2.005: MPT 100	COM2.002: PPT 100
(YYYY-MM-DD hh:mm:ss)	P309: ActualSpd (Hz)	P316: DrvPower (W)	P740: Pressure (mbar)	P740: Pressure (mbar)
2026-03-26, 15:32:26	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:32:28	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:32:30	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:32:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:32:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:32:36	0 Hz	0 W	1E3 mbar	6,6E2 mbar
2026-03-26, 15:32:38	0 Hz	0 W	1E3 mbar	5,3E2 mbar
2026-03-26, 15:32:40	0 Hz	0 W	1E3 mbar	3,6E2 mbar
2026-03-26, 15:32:42	0 Hz	0 W	1E3 mbar	3,1E2 mbar
2026-03-26, 15:32:44	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2026-03-26, 15:32:46	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:32:48	0 Hz	0 W	5,9E2 mbar	1,6E2 mbar
2026-03-26, 15:32:50	0 Hz	0 W	3,9E2 mbar	1,2E2 mbar
2026-03-26, 15:32:52	0 Hz	0 W	2,8E2 mbar	1E2 mbar
2026-03-26, 15:32:54	0 Hz	0 W	1,8E2 mbar	8,7E1 mbar
2026-03-26, 15:32:56	0 Hz	0 W	1,5E2 mbar	7,1E1 mbar
2026-03-26, 15:32:58	0 Hz	0 W	1,2E2 mbar	6,3E1 mbar
2026-03-26, 15:33:00	0 Hz	0 W	9E1 mbar	5,7E1 mbar
2026-03-26, 15:33:02	0 Hz	0 W	7E1 mbar	4,8E1 mbar
2026-03-26, 15:33:04	0 Hz	0 W	6,1E1 mbar	4,1E1 mbar
2026-03-26, 15:33:06	0 Hz	0 W	5,5E1 mbar	3,7E1 mbar
2026-03-26, 15:33:08	0 Hz	0 W	4,5E1 mbar	3,4E1 mbar
2026-03-26, 15:33:10	0 Hz	0 W	3,8E1 mbar	3E1 mbar
2026-03-26, 15:33:12	0 Hz	0 W	3,5E1 mbar	2,7E1 mbar
2026-03-26, 15:33:14	0 Hz	0 W	3,2E1 mbar	2,3E1 mbar
2026-03-26, 15:33:16	0 Hz	0 W	2,8E1 mbar	1,9E1 mbar
2026-03-26, 15:33:18	0 Hz	0 W	2,3E1 mbar	1,8E1 mbar
2026-03-26, 15:33:20	0 Hz	0 W	1,9E1 mbar	1,7E1 mbar
2026-03-26, 15:33:22	0 Hz	0 W	1,8E1 mbar	1,5E1 mbar
2026-03-26, 15:33:24	0 Hz	0 W	1,7E1 mbar	1,4E1 mbar
2026-03-26, 15:33:26	0 Hz	0 W	1,6E1 mbar	1,3E1 mbar
2026-03-26, 15:33:28	0 Hz	0 W	1,4E1 mbar	1,1E1 mbar
2026-03-26, 15:33:30	0 Hz	0 W	1,3E1 mbar	1E1 mbar
2026-03-26, 15:33:32	0 Hz	0 W	1,2E1 mbar	9,4E0 mbar
2026-03-26, 15:33:34	0 Hz	0 W	1E1 mbar	9E0 mbar
2026-03-26, 15:33:36	0 Hz	0 W	9,7E0 mbar	8,4E0 mbar
2026-03-26, 15:33:38	0 Hz	0 W	9,1E0 mbar	7,9E0 mbar
2026-03-26, 15:33:40	0 Hz	0 W	8,6E0 mbar	7,4E0 mbar
2026-03-26, 15:33:42	0 Hz	0 W	8,3E0 mbar	6,9E0 mbar
2026-03-26, 15:33:44	0 Hz	0 W	7,8E0 mbar	6,8E0 mbar
2026-03-26, 15:33:46	0 Hz	0 W	7,3E0 mbar	6,5E0 mbar
2026-03-26, 15:33:48	0 Hz	0 W	6,9E0 mbar	6,4E0 mbar
2026-03-26, 15:33:50	0 Hz	0 W	6,8E0 mbar	6,2E0 mbar
2026-03-26, 15:33:52	0 Hz	0 W	6,6E0 mbar	6E0 mbar
2026-03-26, 15:33:54	0 Hz	0 W	6,4E0 mbar	5,8E0 mbar
2026-03-26, 15:33:56	0 Hz	0 W	6,3E0 mbar	5,7E0 mbar
2026-03-26, 15:33:58	0 Hz	0 W	6,2E0 mbar	5,5E0 mbar
2026-03-26, 15:34:00	0 Hz	0 W	6E0 mbar	5,4E0 mbar
2026-03-26, 15:34:02	0 Hz	0 W	5,9E0 mbar	5,3E0 mbar
2026-03-26, 15:34:04	0 Hz	0 W	5,7E0 mbar	5,2E0 mbar
2026-03-26, 15:34:06	0 Hz	0 W	5,6E0 mbar	5E0 mbar
2026-03-26, 15:34:08	0 Hz	0 W	5,6E0 mbar	4,9E0 mbar
2026-03-26, 15:34:10	0 Hz	0 W	5,4E0 mbar	4,8E0 mbar
2026-03-26, 15:34:12	0 Hz	0 W	5,3E0 mbar	4,7E0 mbar
2026-03-26, 15:34:14	0 Hz	0 W	5,2E0 mbar	4,6E0 mbar
2026-03-26, 15:34:16	0 Hz	0 W	5,2E0 mbar	4,6E0 mbar
2026-03-26, 15:34:18	0 Hz	0 W	5,1E0 mbar	4,5E0 mbar
2026-03-26, 15:34:20	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-03-26, 15:34:22	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-03-26, 15:34:24	0 Hz	0 W	4,9E0 mbar	4,2E0 mbar
2026-03-26, 15:34:26	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-03-26, 15:34:28	0 Hz	0 W	4,8E0 mbar	4,1E0 mbar
2026-03-26, 15:34:30	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-03-26, 15:34:32	0 Hz	0 W	4,7E0 mbar	4E0 mbar
2026-03-26, 15:34:34	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-03-26, 15:34:36	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:34:38	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:34:40	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:34:42	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-03-26, 15:34:44	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-03-26, 15:34:46	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:34:48	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:34:50	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:34:52	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:34:54	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:34:56	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:34:58	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2026-03-26, 15:35:00	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2026-03-26, 15:35:02	0 Hz	0 W	4,1E0 mbar	3,7E0 mbar
2026-03-26, 15:35:04	0 Hz	0 W	4,1E0 mbar	3,7E0 mbar
2026-03-26, 15:35:06	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:35:08	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:35:10	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:35:12	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:35:14	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:35:16	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:35:18	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:35:20	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:35:22	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:35:24	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:26	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:28	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:30	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:32	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:34	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:36	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:38	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:40	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:42	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:44	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:46	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:48	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:50	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:52	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:54	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:35:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:35:58	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:36:00	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:36:02	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:36:04	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:36:06	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:36:08	0 Hz	0 W	5,1E1 mbar	9,6E1 mbar
2026-03-26, 15:36:10	0 Hz	0 W	1E3 mbar	2,7E2 mbar
2026-03-26, 15:36:12	0 Hz	0 W	1E3 mbar	2,3E2 mbar
2026-03-26, 15:36:14	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2026-03-26, 15:36:16	0 Hz	0 W	1E3 mbar	2E2 mbar
2026-03-26, 15:36:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:48	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:50	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:52	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:54	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:56	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:36:58	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:00	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:02	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:04	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:06	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:08	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:10	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:12	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:14	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:16	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:18	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:20	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:22	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:24	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:26	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:28	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:30	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:32	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:34	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:36	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:38	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:40	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:42	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:44	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:46	0 Hz	0 W	1E3 mbar	1,9E2 mbar
2026-03-26, 15:37:48	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:37:50	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:37:52	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:37:54	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:37:56	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:37:58	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:00	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:02	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:04	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:06	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:08	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:10	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:12	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:14	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:38:16	0 Hz	0 W	1E3 mbar	1,7E2 mbar
2026-03-26, 15:38:18	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:20	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:22	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:24	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:26	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:28	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:38:30	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:32	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:38:34	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:36	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:38	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:40	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:42	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:44	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:38:46	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:48	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:50	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:52	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:54	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:56	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:38:58	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:00	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:39:02	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:39:04	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:39:06	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:08	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:10	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:12	0 Hz	0 W	3,9E2 mbar	1,3E2 mbar
2026-03-26, 15:39:14	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:16	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:18	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:20	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:22	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:24	0 Hz	0 W	3,8E2 mbar	1,3E2 mbar
2026-03-26, 15:39:26	0 Hz	0 W	3,6E2 mbar	9,8E1 mbar
2026-03-26, 15:39:28	0 Hz	0 W	1E3 mbar	1,6E2 mbar
2026-03-26, 15:39:30	0 Hz	0 W	1E3 mbar	6,1E2 mbar
2026-03-26, 15:39:32	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:34	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:36	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:38	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:40	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:42	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:44	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:46	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:48	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:50	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:52	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:54	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:56	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:39:58	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:00	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:02	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:04	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:06	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:08	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:10	0 Hz	0 W	1E3 mbar	1E3 mbar
2026-03-26, 15:40:12	0 Hz	0 W	1E3 mbar	6,3E2 mbar
2026-03-26, 15:40:14	0 Hz	0 W	1E3 mbar	4,6E2 mbar
2026-03-26, 15:40:16	0 Hz	0 W	1E3 mbar	3,6E2 mbar
2026-03-26, 15:40:18	0 Hz	0 W	1E3 mbar	3,2E2 mbar
2026-03-26, 15:40:20	0 Hz	0 W	1E3 mbar	2,1E2 mbar
2026-03-26, 15:40:22	0 Hz	0 W	1E3 mbar	1,8E2 mbar
2026-03-26, 15:40:24	0 Hz	0 W	5,9E2 mbar	1,6E2 mbar
2026-03-26, 15:40:26	0 Hz	0 W	4,5E2 mbar	1,2E2 mbar
2026-03-26, 15:40:28	0 Hz	0 W	3E2 mbar	1E2 mbar
2026-03-26, 15:40:30	0 Hz	0 W	1,8E2 mbar	8,6E1 mbar
2026-03-26, 15:40:32	0 Hz	0 W	1,7E2 mbar	7,3E1 mbar
2026-03-26, 15:40:34	0 Hz	0 W	1,2E2 mbar	6,5E1 mbar
2026-03-26, 15:40:36	0 Hz	0 W	8,8E1 mbar	5,8E1 mbar
2026-03-26, 15:40:38	0 Hz	0 W	7,8E1 mbar	4,9E1 mbar
2026-03-26, 15:40:40	0 Hz	0 W	6,4E1 mbar	4,2E1 mbar
2026-03-26, 15:40:42	0 Hz	0 W	5,4E1 mbar	3,7E1 mbar
2026-03-26, 15:40:44	0 Hz	0 W	4,4E1 mbar	3,4E1 mbar
2026-03-26, 15:40:46	0 Hz	0 W	3,9E1 mbar	3,1E1 mbar
2026-03-26, 15:40:48	0 Hz	0 W	3,5E1 mbar	2,7E1 mbar
2026-03-26, 15:40:50	0 Hz	0 W	3,1E1 mbar	2,4E1 mbar
2026-03-26, 15:40:52	0 Hz	0 W	2,9E1 mbar	2E1 mbar
2026-03-26, 15:40:54	0 Hz	0 W	2,4E1 mbar	1,8E1 mbar
2026-03-26, 15:40:56	0 Hz	0 W	2E1 mbar	1,7E1 mbar
2026-03-26, 15:40:58	0 Hz	0 W	1,9E1 mbar	1,6E1 mbar
2026-03-26, 15:41:00	0 Hz	0 W	1,7E1 mbar	1,4E1 mbar
2026-03-26, 15:41:02	0 Hz	0 W	1,6E1 mbar	1,3E1 mbar
2026-03-26, 15:41:04	0 Hz	0 W	1,5E1 mbar	1,1E1 mbar
2026-03-26, 15:41:06	0 Hz	0 W	1,3E1 mbar	1E1 mbar
2026-03-26, 15:41:08	0 Hz	0 W	1,1E1 mbar	9,5E0 mbar
2026-03-26, 15:41:10	0 Hz	0 W	1E1 mbar	9E0 mbar
2026-03-26, 15:41:12	0 Hz	0 W	9,7E0 mbar	8,4E0 mbar
2026-03-26, 15:41:14	0 Hz	0 W	9,1E0 mbar	7,9E0 mbar
2026-03-26, 15:41:16	0 Hz	0 W	8,7E0 mbar	7,5E0 mbar
2026-03-26, 15:41:18	0 Hz	0 W	8,2E0 mbar	7E0 mbar
2026-03-26, 15:41:20	0 Hz	0 W	7,7E0 mbar	6,8E0 mbar
2026-03-26, 15:41:22	0 Hz	0 W	7,4E0 mbar	6,6E0 mbar
2026-03-26, 15:41:24	0 Hz	0 W	6,9E0 mbar	6,3E0 mbar
2026-03-26, 15:41:26	0 Hz	0 W	6,8E0 mbar	6,2E0 mbar
2026-03-26, 15:41:28	0 Hz	0 W	6,6E0 mbar	6E0 mbar
2026-03-26, 15:41:30	0 Hz	0 W	6,4E0 mbar	5,8E0 mbar
2026-03-26, 15:41:32	0 Hz	0 W	6,3E0 mbar	5,6E0 mbar
2026-03-26, 15:41:34	0 Hz	0 W	6,1E0 mbar	5,5E0 mbar
2026-03-26, 15:41:36	0 Hz	0 W	5,9E0 mbar	5,3E0 mbar
2026-03-26, 15:41:38	0 Hz	0 W	5,8E0 mbar	5,2E0 mbar
2026-03-26, 15:41:40	0 Hz	0 W	5,7E0 mbar	5,1E0 mbar
2026-03-26, 15:41:42	0 Hz	0 W	5,6E0 mbar	4,9E0 mbar
2026-03-26, 15:41:44	0 Hz	0 W	5,5E0 mbar	4,8E0 mbar
2026-03-26, 15:41:46	0 Hz	0 W	5,3E0 mbar	4,7E0 mbar
2026-03-26, 15:41:48	0 Hz	0 W	5,2E0 mbar	4,6E0 mbar
2026-03-26, 15:41:50	0 Hz	0 W	5,2E0 mbar	4,5E0 mbar
2026-03-26, 15:41:52	0 Hz	0 W	5,1E0 mbar	4,4E0 mbar
2026-03-26, 15:41:54	0 Hz	0 W	5E0 mbar	4,4E0 mbar
2026-03-26, 15:41:56	0 Hz	0 W	4,9E0 mbar	4,3E0 mbar
2026-03-26, 15:41:58	0 Hz	0 W	4,8E0 mbar	4,2E0 mbar
2026-03-26, 15:42:00	0 Hz	0 W	4,7E0 mbar	4,1E0 mbar
2026-03-26, 15:42:02	0 Hz	0 W	4,7E0 mbar	4E0 mbar
2026-03-26, 15:42:04	0 Hz	0 W	4,6E0 mbar	4E0 mbar
2026-03-26, 15:42:06	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:42:08	0 Hz	0 W	4,5E0 mbar	3,9E0 mbar
2026-03-26, 15:42:10	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-03-26, 15:42:12	0 Hz	0 W	4,4E0 mbar	3,9E0 mbar
2026-03-26, 15:42:14	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:42:16	0 Hz	0 W	4,3E0 mbar	3,8E0 mbar
2026-03-26, 15:42:18	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:42:20	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:42:22	0 Hz	0 W	4,2E0 mbar	3,8E0 mbar
2026-03-26, 15:42:24	0 Hz	0 W	4,1E0 mbar	3,8E0 mbar
2026-03-26, 15:42:26	0 Hz	0 W	4,1E0 mbar	3,7E0 mbar
2026-03-26, 15:42:28	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:42:30	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:42:32	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:42:34	0 Hz	0 W	4E0 mbar	3,7E0 mbar
2026-03-26, 15:42:36	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:42:38	0 Hz	0 W	3,9E0 mbar	3,7E0 mbar
2026-03-26, 15:42:40	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:42	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:44	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:46	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:48	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:50	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:52	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:54	0 Hz	0 W	3,9E0 mbar	3,6E0 mbar
2026-03-26, 15:42:56	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:42:58	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:43:00	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:43:02	0 Hz	0 W	3,8E0 mbar	3,6E0 mbar
2026-03-26, 15:43:04	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:06	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
2026-03-26, 15:43:08	0 Hz	0 W	3,8E0 mbar	3,5E0 mbar
